CAS	2:+:392:0	chr2	+	207025280:207025434	207025610:207025856	207026044:207026196	N/A	N/A	2:207025280-207026196
CAS	6:+:393:0	chr6	+	56324928:56325052	56327843:56327954	56328362:56328562	N/A	N/A	6:56324928-56328562
CAS	6:+:393:1	chr6	+	56328362:56328562	56329482:56329554	56330875:56330993	N/A	N/A	6:56328362-56330993
CAS	6:+:393:2	chr6	+	56392290:56392532	56393638:56393723	56394245:56394572	N/A	N/A	6:56392290-56394572
CAS	1:+:394:0	chr1	+	28835341:28835417	28836588:28836616	28843236:28843379	N/A	N/A	1:28835341-28843379
CAS	12:+:395:0	chr12	+	56566368:56566488	56566720:56566813	56567479:56567633	N/A	N/A	12:56566368-56567633
CAS	20:+:396:0	chr20	+	9438060:9438136	9440281:9440457	9449217:9449319	N/A	N/A	20:9438060-9449319
CAS	9:+:397:0	chr9	+	128627549:128627584	128677964:128678206	128691933:128692124	N/A	N/A	9:128627549-128692124
CAS	11:+:398:0	chr11	+	94439596:94439763	94462086:94462221	94474103:94474154	N/A	N/A	11:94439596-94474154
CAS	6:+:399:0	chr6	+	136698892:136699006	136704808:136704919	136709530:136709648	N/A	N/A	6:136698892-136709648
CAS	9:+:400:0	chr9	+	130569864:130570128	130570425:130570590	130570836:130570984	N/A	N/A	9:130569864-130570984
CAS	12:+:401:0	chr12	+	120653362:120653464	120653732:120653893	120654075:120654919	N/A	N/A	12:120653362-120654919
CAS	12:+:402:0	chr12	+	120635124:120635611	120636356:120636602	120636656:120636803	N/A	N/A	12:120635124-120636803
CAS	18:+:403:0	chr18	+	77732866:77733856	77736717:77736787	77737330:77737917	N/A	N/A	18:77732866-77737917
CAS	12:+:404:0	chr12	+	125261401:125263132	125267228:125267357	125270258:125271049	N/A	N/A	12:125261401-125271049
CAS	10:+:405:0	chr10	+	75596771:75597269	75599296:75599359	75601926:75601969	N/A	N/A	10:75596771-75601969
CAS	8:+:406:0	chr8	+	141745349:141745554	141749116:141749206	141753328:141753429	N/A	N/A	8:141745349-141753429
CAS	11:+:407:0	chr11	+	118427620:118427760	118428452:118428605	118430499:118431137	N/A	N/A	11:118427620-118431137
CAS	17:+:408:0	chr17	+	7810186:7810349	7810443:7810565	7810670:7810806	N/A	N/A	17:7810186-7810806
CAS	20:+:409:0	chr20	+	43566483:43566832	43567314:43567389	43567766:43567962	N/A	N/A	20:43566483-43567962
CAS	6:+:410:0	chr6	+	30587697:30587766	30590608:30590675	30592659:30592719	N/A	N/A	6:30587697-30592719
CAS	11:+:411:0	chr11	+	65111461:65111540	65112050:65112092	65113136:65113274	N/A	N/A	11:65111461-65113274
CAS	11:+:412:0	chr11	+	82984288:82984781	82984835:82985806	82989768:82989873	N/A	N/A	11:82984288-82989873
CAS	11:+:413:0	chr11	+	85419080:85419193	85420366:85420543	85422155:85422275	N/A	N/A	11:85419080-85422275
CAS	X:+:414:0	chrX	+	48752320:48752384	48752634:48753255	48754041:48754141	N/A	N/A	X:48752320-48754141
CAS	2:+:415:0	chr2	+	73957686:73958276	73959289:73959412	73959710:73959827	N/A	N/A	2:73957686-73959827
CAS	19:+:416:0	chr19	+	7968727:7968953	7970692:7970740	7974639:7974781	N/A	N/A	19:7968727-7974781
CAS	7:+:417:0	chr7	+	115927433:115927482	115927917:115927961	115928100:115928168	N/A	N/A	7:115927433-115928168
CAS	19:+:418:0	chr19	+	1032390:1032457	1032557:1032920	1036065:1036245	N/A	N/A	19:1032390-1036245
CAS	19:+:418:1	chr19	+	1036065:1036245	1036414:1036687	1036877:1036999	N/A	N/A	19:1036065-1036999
CAS	19:+:419:0	chr19	+	55652553:55652670	55653224:55653425	55656911:55656933	N/A	N/A	19:55652553-55656933
CAS	16:+:420:0	chr16	+	7637248:7637302	7645550:7645643	7647372:7647433	N/A	N/A	16:7637248-7647433
CAS	14:+:421:0	chr14	+	55034213:55034830	55119400:55119558	55135509:55135563	N/A	N/A	14:55034213-55135563
CAS	17:+:422:0	chr17	+	34954591:34954686	34955349:34955479	34956099:34956206	N/A	N/A	17:34954591-34956206
CAS	11:+:423:0	chr11	+	85687665:85687725	85689112:85689136	85692171:85692271	N/A	N/A	11:85687665-85692271
CAS	11:+:423:1	chr11	+	85694908:85695016	85701292:85701442	85707868:85707972	N/A	N/A	11:85694908-85707972
CAS	4:+:424:0	chr4	+	186427675:186427806	186429452:186429716	186435423:186435491	N/A	N/A	4:186427675-186435491
CAS	4:+:425:0	chr4	+	186566731:186567225	186567820:186567936	186570620:186570810	N/A	N/A	4:186566731-186570810
CAS	1:+:426:0	chr1	+	204936972:204937185	204937376:204938110	204939743:204939875	N/A	N/A	1:204936972-204939875
CAS	3:+:427:0	chr3	+	33586189:33586333	33592743:33592887	33600616:33600667	N/A	N/A	3:33586189-33600667
CAS	3:+:427:1	chr3	+	33614601:33614846	33614931:33614947	33615964:33615988	N/A	N/A	3:33614601-33615988
CAS	14:+:428:0	chr14	+	104158695:104158762	104159889:104160384	104167537:104167888	N/A	N/A	14:104158695-104167888
CAS	21:+:429:0	chr21	+	34811520:34811604	34819324:34819447	34821088:34823170	N/A	N/A	21:34811520-34823170
CAS	21:+:429:1	chr21	+	34828033:34828091	34828310:34828404	34832719:34832812	N/A	N/A	21:34828033-34832812
CAS	12:+:430:0	chr12	+	50050864:50050973	50052224:50052377	50055748:50055832	N/A	N/A	12:50050864-50055832
CAS	11:+:431:0	chr11	+	67378465:67378678	67378873:67379040	67379367:67379449	N/A	N/A	11:67378465-67379449
CAS	6:+:432:0	chr6	+	53948335:53948414	53964343:53964405	53976215:53976373	N/A	N/A	6:53948335-53976373
CAS	22:+:433:0	chr22	+	19963208:19963285	19964228:19964246	19964937:19965109	N/A	N/A	22:19963208-19965109
CAS	1:+:434:0	chr1	+	39806475:39806625	39812648:39812882	39815149:39815299	N/A	N/A	1:39806475-39815299
CAS	1:+:434:1	chr1	+	39833819:39833986	39835701:39835858	39838150:39839145	N/A	N/A	1:39833819-39839145
CAS	1:+:434:2	chr1	+	39908083:39908239	39908385:39908583	39909117:39909246	N/A	N/A	1:39908083-39909246
CAS	1:+:434:3	chr1	+	39913704:39913824	39914265:39914435	39916723:39916883	N/A	N/A	1:39913704-39916883
CAS	1:+:434:4	chr1	+	39916723:39916883	39917827:39918022	39918204:39918484	N/A	N/A	1:39916723-39918484
CAS	1:+:435:0	chr1	+	161298185:161298287	161309351:161309378	161310383:161310445	N/A	N/A	1:161298185-161310445
CAS	17:+:436:0	chr17	+	48801179:48801326	48813995:48814387	48814647:48814840	N/A	N/A	17:48801179-48814840
CAS	9:+:437:0	chr9	+	130580994:130581111	130581516:130581939	130582178:130582316	N/A	N/A	9:130580994-130582316
CAS	4:+:438:0	chr4	+	166226759:166226877	166231704:166231904	166232615:166232717	N/A	N/A	4:166226759-166232717
CAS	5:+:439:0	chr5	+	176886098:176886269	176886603:176886741	176887432:176887556	N/A	N/A	5:176886098-176887556
CAS	10:+:440:0	chr10	+	75147446:75147541	75148069:75148172	75155801:75155867	N/A	N/A	10:75147446-75155867
CAS	6:+:441:0	chr6	+	160105885:160106065	160109157:160109274	160111950:160113895	N/A	N/A	6:160105885-160113895
CAS	22:+:442:0	chr22	+	29723670:29724884	29725700:29725709	29726366:29726521	N/A	N/A	22:29723670-29726521
CAS	22:+:442:1	chr22	+	29734978:29735122	29735742:29735763	29736644:29736846	N/A	N/A	22:29734978-29736846
CAS	19:+:443:0	chr19	+	2270289:2270675	2271383:2271529	2271780:2271953	N/A	N/A	19:2270289-2271953
CAS	19:+:444:0	chr19	+	13220582:13220652	13220728:13220815	13220971:13221120	N/A	N/A	19:13220582-13221120
CAS	1:+:445:0	chr1	+	224370872:224371120	224371376:224371533	224377278:224378021	N/A	N/A	1:224370872-224378021
CAS	19:+:446:0	chr19	+	14501735:14502009	14502202:14502304	14507153:14507285	N/A	N/A	19:14501735-14507285
CAS	20:+:447:0	chr20	+	17623623:17623772	17639240:17641173	17660643:17660720	N/A	N/A	20:17623623-17660720
CAS	20:+:448:0	chr20	+	328077:328156	328943:329036	329892:330007	N/A	N/A	20:328077-330007
CAS	7:+:449:0	chr7	+	122027068:122027227	122028636:122028792	122033249:122033369	N/A	N/A	7:122027068-122033369
CAS	7:+:449:1	chr7	+	122033494:122033636	122047593:122047750	122054121:122054130	N/A	N/A	7:122033494-122054130
CAS	7:+:449:2	chr7	+	122111428:122111616	122114434:122114583	122120905:122120914	N/A	N/A	7:122111428-122120914
CAS	2:+:450:0	chr2	+	135920317:135920421	135920555:135920671	135922163:135922266	N/A	N/A	2:135920317-135922266
CAS	11:+:451:0	chr11	+	65479966:65480068	65480090:65480529	65480818:65480974	N/A	N/A	11:65479966-65480974
CAS	21:+:452:0	chr21	+	30250513:30250655	30252191:30252275	30254481:30254572	N/A	N/A	21:30250513-30254572
CAS	8:+:453:0	chr8	+	142437038:142437169	142437849:142437924	142441026:142441620	N/A	N/A	8:142437038-142441620
CAS	17:+:454:0	chr17	+	42264573:42265111	42265274:42265377	42266218:42267717	N/A	N/A	17:42264573-42267717
CAS	1:+:455:0	chr1	+	985806:985971	986105:986217	986411:986423	N/A	N/A	1:985806-986423
CAS	X:+:456:0	chrX	+	102470019:102470166	102470609:102470692	102471076:102472174	N/A	N/A	X:102470019-102472174
CAS	11:+:457:0	chr11	+	46389201:46389297	46389551:46389629	46390913:46391100	N/A	N/A	11:46389201-46391100
CAS	8:+:458:0	chr8	+	131092147:131092217	131104218:131104389	131124339:131124568	N/A	N/A	8:131092147-131124568
CAS	10:+:459:0	chr10	+	99511132:99511219	99512613:99512634	99512794:99512939	N/A	N/A	10:99511132-99512939
CAS	19:+:460:0	chr19	+	6440074:6442170	6443572:6443667	6444161:6444312	N/A	N/A	19:6440074-6444312
CAS	1:+:461:0	chr1	+	153609047:153610924	153614718:153616861	153617539:153618782	N/A	N/A	1:153609047-153618782
CAS	17:+:462:0	chr17	+	8076554:8079193	8079276:8079344	8079517:8079717	N/A	N/A	17:8076554-8079717
CAS	6:+:463:0	chr6	+	7189391:7189555	7211036:7211181	7211805:7211942	N/A	N/A	6:7189391-7211942
CAS	15:+:464:0	chr15	+	41102268:41102414	41102846:41102955	41104896:41105100	N/A	N/A	15:41102268-41105100
CAS	17:+:465:0	chr17	+	19124760:19124815	19140388:19140438	19140653:19140844	N/A	N/A	17:19124760-19140844
CAS	8:+:466:0	chr8	+	104940069:104940117	104943490:104943621	104948778:104948950	N/A	N/A	8:104940069-104948950
CAS	3:+:467:0	chr3	+	146237952:146237967	146239330:146239840	146243391:146243434	N/A	N/A	3:146237952-146243434
CAS	3:+:468:0	chr3	+	49396577:49397815	49398360:49398499	49399928:49400059	N/A	N/A	3:49396577-49400059
CAS	15:+:469:0	chr15	+	72645408:72645519	72646031:72646078	72647899:72647965	N/A	N/A	15:72645408-72647965
CAS	22:+:470:0	chr22	+	22324581:22324778	22325351:22325433	22326248:22326323	N/A	N/A	22:22324581-22326323
CAS	3:+:471:0	chr3	+	37360553:37361873	37363221:37363377	37365078:37369316	N/A	N/A	3:37360553-37369316
CAS	3:+:471:1	chr3	+	37376543:37376657	37378633:37378654	37379156:37379225	N/A	N/A	3:37376543-37379225
CAS	1:+:472:0	chr1	+	183506279:183506350	183507514:183507575	183510118:183510238	N/A	N/A	1:183506279-183510238
CAS	9:+:473:0	chr9	+	33256798:33256906	33257717:33258121	33258916:33259031	N/A	N/A	9:33256798-33259031
CAS	5:+:474:0	chr5	+	175533061:175533132	175533562:175533593	175535607:175535678	N/A	N/A	5:175533061-175535678
CAS	19:+:475:0	chr19	+	45800933:45801212	45801400:45801480	45803068:45803113	N/A	N/A	19:45800933-45803113
CAS	7:+:476:0	chr7	+	45077851:45078025	45102691:45102814	45103516:45103600	N/A	N/A	7:45077851-45103600
CAS	19:+:477:0	chr19	+	1496283:1496452	1496589:1496670	1497172:1497926	N/A	N/A	19:1496283-1497926
CAS	3:+:478:0	chr3	+	111632165:111636510	111637918:111638062	111639128:111639266	N/A	N/A	3:111632165-111639266
CAS	1:+:479:0	chr1	+	84630363:84630696	84639011:84639035	84640715:84640739	N/A	N/A	1:84630363-84640739
CAS	1:+:480:0	chr1	+	19665266:19666111	19669245:19669358	19670851:19670928	N/A	N/A	1:19665266-19670928
CAS	4:+:481:0	chr4	+	76708214:76708355	76711300:76711391	76711795:76711950	N/A	N/A	4:76708214-76711950
CAS	18:+:482:0	chr18	+	9924899:9924992	9924992:9925071	9931806:9931959	N/A	N/A	18:9924899-9931959
CAS	20:+:483:0	chr20	+	44049167:44049333	44050022:44050223	44052855:44053021	N/A	N/A	20:44049167-44053021
CAS	9:+:484:0	chr9	+	13113929:13114020	13115246:13115333	13119500:13119648	N/A	N/A	9:13113929-13119648
CAS	22:+:485:0	chr22	+	42556018:42557364	42564614:42564742	42565852:42565902	N/A	N/A	22:42556018-42565902
CAS	5:+:486:0	chr5	+	54763696:54763977	54771126:54771278	54786787:54786942	N/A	N/A	5:54763696-54786942
CAS	3:+:487:0	chr3	+	62501733:62501857	62502254:62502318	62503823:62503925	N/A	N/A	3:62501733-62503925
CAS	17:+:488:0	chr17	+	73566428:73566579	73567030:73567181	73567747:73567864	N/A	N/A	17:73566428-73567864
CAS	19:+:489:0	chr19	+	49646060:49646261	49649199:49649262	49649422:49649449	N/A	N/A	19:49646060-49649449
CAS	X:+:490:0	chrX	+	2537469:2537538	2540730:2540775	2541425:2541494	N/A	N/A	X:2537469-2541494
CAS	2:+:491:0	chr2	+	9528422:9528675	9531190:9531325	9533610:9533776	N/A	N/A	2:9528422-9533776
CAS	11:+:492:0	chr11	+	35227658:35227801	35229651:35229756	35231511:35231612	N/A	N/A	11:35227658-35231612
CAS	1:+:493:0	chr1	+	75190394:75190518	75196065:75196104	75198450:75198495	N/A	N/A	1:75190394-75198495
CAS	15:+:494:0	chr15	+	75185478:75186127	75188492:75189296	75189351:75189560	N/A	N/A	15:75185478-75189560
CAS	11:+:495:0	chr11	+	63667345:63667582	63668030:63668150	63668251:63668351	N/A	N/A	11:63667345-63668351
CAS	11:+:495:1	chr11	+	63668251:63668351	63668428:63668541	63669669:63669802	N/A	N/A	11:63668251-63669802
CAS	16:+:496:0	chr16	+	4496886:4497015	4498733:4498849	4500400:4500498	N/A	N/A	16:4496886-4500498
CAS	13:+:497:0	chr13	+	97999057:97999321	98009049:98009103	98009735:98009889	N/A	N/A	13:97999057-98009889
CAS	2:+:498:0	chr2	+	220111243:220111598	220111834:220111968	220112136:220112257	N/A	N/A	2:220111243-220112257
CAS	6:+:499:0	chr6	+	32902405:32902764	32903118:32903154	32903312:32903429	N/A	N/A	6:32902405-32903429
CAS	14:+:500:0	chr14	+	51196240:51196441	51197640:51197701	51202233:51202335	N/A	N/A	14:51196240-51202335
CAS	11:+:501:0	chr11	+	3988781:3988912	4010391:4010466	4020831:4020917	N/A	N/A	11:3988781-4020917
CAS	5:+:502:0	chr5	+	95997906:95998201	95998703:95998870	96011242:96011305	N/A	N/A	5:95997906-96011305
CAS	5:+:502:1	chr5	+	96062457:96062563	96063192:96063234	96064012:96064122	N/A	N/A	5:96062457-96064122
CAS	1:+:503:0	chr1	+	2325443:2327310	2328554:2328659	2330853:2330953	N/A	N/A	1:2325443-2330953
CAS	13:+:504:0	chr13	+	53232533:53232603	53233313:53233384	53235609:53235705	N/A	N/A	13:53232533-53235705
CAS	7:+:505:0	chr7	+	131193709:131194344	131194994:131195090	131195586:131196198	N/A	N/A	7:131193709-131196198
CAS	7:+:506:0	chr7	+	102016269:102016396	102016658:102016769	102036423:102036984	N/A	N/A	7:102016269-102036984
CAS	9:+:507:0	chr9	+	131698861:131698924	131700027:131700223	131702647:131702994	N/A	N/A	9:131698861-131702994
CAS	3:+:508:0	chr3	+	37107714:37107816	37114280:37114373	37116514:37116607	N/A	N/A	3:37107714-37116607
CAS	3:+:508:1	chr3	+	37125126:37125297	37132957:37133029	37136282:37136399	N/A	N/A	3:37125126-37136399
CAS	11:+:509:0	chr11	+	62400912:62401039	62401781:62401847	62402224:62402472	N/A	N/A	11:62400912-62402472
CAS	6:+:510:0	chr6	+	30708966:30709110	30709390:30709481	30709568:30709644	N/A	N/A	6:30708966-30709644
CAS	16:+:511:0	chr16	+	31383917:31383991	31384569:31384711	31388119:31388236	N/A	N/A	16:31383917-31388236
CAS	16:+:512:0	chr16	+	12756918:12758972	12798480:12798906	12875041:12875260	N/A	N/A	16:12756918-12875260
CAS	5:+:513:0	chr5	+	121739487:121739560	121758562:121759434	121761046:121761226	N/A	N/A	5:121739487-121761226
CAS	1:+:514:0	chr1	+	156713954:156714140	156714292:156714362	156714799:156715165	N/A	N/A	1:156713954-156715165
CAS	2:+:515:0	chr2	+	27260428:27260570	27260657:27260760	27260899:27261105	N/A	N/A	2:27260428-27261105
CAS	2:+:515:1	chr2	+	27261914:27262032	27262608:27262705	27262897:27263066	N/A	N/A	2:27261914-27263066
CAS	6:+:516:0	chr6	+	76386745:76386972	76388298:76388408	76388526:76389583	N/A	N/A	6:76386745-76389583
CAS	9:+:517:0	chr9	+	112170600:112170657	112172278:112172356	112172508:112172695	N/A	N/A	9:112170600-112172695
CAS	19:+:518:0	chr19	+	36398347:36398482	36398631:36398664	36399069:36399197	N/A	N/A	19:36398347-36399197
CAS	11:+:519:0	chr11	+	64119601:64119858	64120215:64120968	64121186:64121285	N/A	N/A	11:64119601-64121285
CAS	15:+:520:0	chr15	+	91433069:91433192	91433321:91433508	91433595:91433714	N/A	N/A	15:91433069-91433714
CAS	15:+:521:0	chr15	+	88472232:88472665	88474312:88474467	88476242:88476415	N/A	N/A	15:88472232-88476415
CAS	17:+:522:0	chr17	+	79478213:79478652	79478788:79478829	79478928:79479168	N/A	N/A	17:79478213-79479168
CAS	16:+:523:0	chr16	+	24788253:24788679	24789664:24789789	24800552:24803138	N/A	N/A	16:24788253-24803138
CAS	16:+:523:1	chr16	+	24808810:24808891	24809235:24809287	24815497:24815640	N/A	N/A	16:24808810-24815640
CAS	19:+:524:0	chr19	+	49316273:49316605	49316689:49316809	49316919:49316987	N/A	N/A	19:49316273-49316987
CAS	19:+:524:1	chr19	+	49318293:49318398	49334924:49335016	49335922:49336009	N/A	N/A	19:49318293-49336009
CAS	7:+:525:0	chr7	+	100464759:100465228	100465482:100465610	100465729:100465855	N/A	N/A	7:100464759-100465855
CAS	3:+:526:0	chr3	+	64007993:64008199	64008318:64008477	64008950:64009236	N/A	N/A	3:64007993-64009236
CAS	15:+:527:0	chr15	+	40580107:40581119	40581472:40581559	40582225:40582283	N/A	N/A	15:40580107-40582283
CAS	2:+:528:0	chr2	+	54028533:54028757	54028849:54028979	54035435:54035597	N/A	N/A	2:54028533-54035597
CAS	X:+:529:0	chrX	+	70661549:70661571	70674019:70674087	70674590:70674707	N/A	N/A	X:70661549-70674707
CAS	9:+:530:0	chr9	+	140468658:140469821	140469904:140470619	140470760:140470854	N/A	N/A	9:140468658-140470854
CAS	9:+:531:0	chr9	+	139338274:139338534	139339503:139339563	139340096:139340171	N/A	N/A	9:139338274-139340171
CAS	2:+:532:0	chr2	+	25655754:25655868	25656778:25656864	25674416:25674504	N/A	N/A	2:25655754-25674504
CAS	7:+:533:0	chr7	+	158542339:158542414	158545471:158545534	158552176:158552272	N/A	N/A	7:158542339-158552272
CAS	5:+:534:0	chr5	+	137497484:137497553	137497740:137497835	137498818:137499033	N/A	N/A	5:137497484-137499033
CAS	22:+:535:0	chr22	+	50609159:50609385	50613860:50613911	50615367:50616831	N/A	N/A	22:50609159-50616831
CAS	7:+:536:0	chr7	+	121668605:121668697	121671527:121671613	121674148:121674169	N/A	N/A	7:121668605-121674169
CAS	2:+:537:0	chr2	+	55529007:55529208	55530204:55530288	55535944:55536159	N/A	N/A	2:55529007-55536159
CAS	11:+:538:0	chr11	+	68846359:68846488	68847301:68847351	68848867:68848967	N/A	N/A	11:68846359-68848967
CAS	22:+:539:0	chr22	+	46682969:46683051	46684319:46684485	46685298:46685458	N/A	N/A	22:46682969-46685458
CAS	1:+:540:0	chr1	+	36637113:36637182	36638064:36638228	36638964:36639079	N/A	N/A	1:36637113-36639079
CAS	1:+:541:0	chr1	+	151861689:151862226	151862458:151862690	151867305:151867670	N/A	N/A	1:151861689-151867670
CAS	1:+:542:0	chr1	+	33351594:33351720	33352035:33352116	33354478:33354877	N/A	N/A	1:33351594-33354877
CAS	19:+:543:0	chr19	+	54963269:54963444	54963829:54963931	54964724:54964835	N/A	N/A	19:54963269-54964835
CAS	19:+:544:0	chr19	+	54931841:54932006	54932450:54932562	54933363:54933584	N/A	N/A	19:54931841-54933584
CAS	19:+:544:1	chr19	+	54937849:54937945	54940484:54940557	54941059:54941135	N/A	N/A	19:54937849-54941135
CAS	X:+:545:0	chrX	+	13778233:13778839	13779203:13779330	13780462:13780563	N/A	N/A	X:13778233-13780563
CAS	15:+:546:0	chr15	+	74895507:74895587	74897273:74898074	74898583:74898756	N/A	N/A	15:74895507-74898756
CAS	7:+:547:0	chr7	+	87913128:87913586	87920230:87920329	87936106:87936206	N/A	N/A	7:87913128-87936206
CAS	1:+:548:0	chr1	+	29610451:29610488	29611242:29611381	29616194:29616224	N/A	N/A	1:29610451-29616224
CAS	2:+:549:0	chr2	+	192251949:192252176	192255017:192255218	192256833:192256927	N/A	N/A	2:192251949-192256927
CAS	15:+:550:0	chr15	+	29253506:29253787	29282621:29282999	29287955:29288009	N/A	N/A	15:29253506-29288009
CAS	13:+:551:0	chr13	+	27827841:27827980	27828356:27828418	27829378:27829491	N/A	N/A	13:27827841-27829491
CAS	2:+:552:0	chr2	+	192546671:192546743	192547217:192547321	192548015:192548530	N/A	N/A	2:192546671-192548530
CAS	2:+:553:0	chr2	+	241688081:241688135	241689845:241689964	241696735:241697011	N/A	N/A	2:241688081-241697011
CAS	5:+:554:0	chr5	+	141032967:141034002	141034928:141034967	141035187:141035325	N/A	N/A	5:141032967-141035325
CAS	8:+:555:0	chr8	+	99019706:99019829	99028767:99028890	99030221:99030348	N/A	N/A	8:99019706-99030348
CAS	17:+:556:0	chr17	+	40719636:40719673	40720487:40720577	40720854:40720961	N/A	N/A	17:40719636-40720961
CAS	17:+:557:0	chr17	+	40690687:40690773	40692967:40693224	40695045:40696467	N/A	N/A	17:40690687-40696467
CAS	15:+:558:0	chr15	+	42104154:42104325	42104713:42104851	42105116:42105299	N/A	N/A	15:42104154-42105299
CAS	10:+:559:0	chr10	+	69716634:69716733	69718869:69718893	69726439:69726559	N/A	N/A	10:69716634-69726559
CAS	22:+:560:0	chr22	+	29669726:29669853	29670253:29670271	29674018:29674205	N/A	N/A	22:29669726-29674205
CAS	22:+:560:1	chr22	+	29674018:29674205	29678378:29678546	29682911:29683123	N/A	N/A	22:29674018-29683123
CAS	1:+:561:0	chr1	+	156566178:156566270	156567591:156567913	156568018:156568111	N/A	N/A	1:156566178-156568111
CAS	10:+:562:0	chr10	+	78649208:78649327	78651282:78651477	78669723:78669854	N/A	N/A	10:78649208-78669854
CAS	3:+:563:0	chr3	+	54615829:54615904	54661813:54661903	54676154:54676268	N/A	N/A	3:54615829-54676268
CAS	8:+:564:0	chr8	+	144989320:144996563	144996671:145000052	145000951:145001050	N/A	N/A	8:144989320-145001050
CAS	8:+:564:1	chr8	+	145011916:145011952	145012318:145012408	145012568:145012583	N/A	N/A	8:145011916-145012583
CAS	20:+:565:0	chr20	+	62505020:62505169	62507168:62507228	62514071:62514173	N/A	N/A	20:62505020-62514173
CAS	20:+:565:1	chr20	+	62514071:62514173	62517368:62517395	62518916:62518958	N/A	N/A	20:62514071-62518958
CAS	20:+:566:0	chr20	+	62560664:62560878	62562203:62562375	62562461:62562535	N/A	N/A	20:62560664-62562535
CAS	12:+:567:0	chr12	+	57925797:57925889	57925995:57926098	57926354:57926426	N/A	N/A	12:57925797-57926426
CAS	17:+:568:0	chr17	+	73876415:73876710	73885040:73887428	73887893:73887959	N/A	N/A	17:73876415-73887959
CAS	11:+:569:0	chr11	+	120276826:120276850	120278446:120278532	120280102:120280159	N/A	N/A	11:120276826-120280159
CAS	16:+:570:0	chr16	+	85112530:85113360	85114920:85114998	85116169:85116199	N/A	N/A	16:85112530-85116199
CAS	1:+:571:0	chr1	+	9160363:9164693	9165544:9165739	9171334:9171548	N/A	N/A	1:9160363-9171548
CAS	1:+:572:0	chr1	+	17952450:17952543	17953824:17953998	17958815:17958961	N/A	N/A	1:17952450-17958961
CAS	20:+:573:0	chr20	+	44698848:44699175	44708025:44708092	44718455:44718591	N/A	N/A	20:44698848-44718591
CAS	19:+:574:0	chr19	+	17326154:17326316	17326528:17326660	17326800:17326879	N/A	N/A	19:17326154-17326879
CAS	12:+:575:0	chr12	+	123415872:123416875	123419818:123419978	123424657:123424831	N/A	N/A	12:123415872-123424831
CAS	4:+:576:0	chr4	+	56749988:56750094	56755053:56755098	56756388:56756552	N/A	N/A	4:56749988-56756552
CAS	3:+:577:0	chr3	+	167754623:167754782	167758573:167758657	167759179:167759262	N/A	N/A	3:167754623-167759262
CAS	7:+:578:0	chr7	+	74991241:74991358	74993901:74994025	74994523:74994622	N/A	N/A	7:74991241-74994622
CAS	20:+:579:0	chr20	+	32652849:32652966	32659871:32660136	32661368:32661441	N/A	N/A	20:32652849-32661441
CAS	1:+:580:0	chr1	+	225688693:225688772	225692692:225692755	225695652:225695719	N/A	N/A	1:225688693-225695719
CAS	6:+:581:0	chr6	+	168311780:168311842	168311963:168312844	168314082:168314103	N/A	N/A	6:168311780-168314103
CAS	6:+:581:1	chr6	+	168347386:168347581	168348532:168348624	168348972:168349158	N/A	N/A	6:168347386-168349158
CAS	2:+:582:0	chr2	+	201242727:201242842	201242863:201243094	201248589:201248740	N/A	N/A	2:201242727-201248740
CAS	5:+:583:0	chr5	+	175819455:175819946	175823479:175823533	175824607:175824719	N/A	N/A	5:175819455-175824719
CAS	16:+:584:0	chr16	+	11064981:11065087	11066410:11066416	11066794:11066918	N/A	N/A	16:11064981-11066918
CAS	12:+:585:0	chr12	+	120499497:120499630	120502440:120502683	120509425:120509605	N/A	N/A	12:120499497-120509605
CAS	12:+:585:1	chr12	+	120510314:120510533	120512246:120512390	120518690:120518821	N/A	N/A	12:120510314-120518821
CAS	1:+:586:0	chr1	+	99157090:99157255	99161073:99161272	99164261:99164461	N/A	N/A	1:99157090-99164461
CAS	7:+:587:0	chr7	+	99046097:99046816	99055812:99055978	99056769:99056886	N/A	N/A	7:99046097-99056886
CAS	12:+:588:0	chr12	+	109525995:109526317	109527424:109528012	109530311:109531277	N/A	N/A	12:109525995-109531277
CAS	X:+:589:0	chrX	+	46943816:46944360	46949174:46949390	46951076:46951208	N/A	N/A	X:46943816-46951208
CAS	1:+:590:0	chr1	+	53361655:53362269	53363108:53363156	53364845:53364896	N/A	N/A	1:53361655-53364896
CAS	6:+:591:0	chr6	+	125524784:125524923	125550263:125550412	125552352:125552383	N/A	N/A	6:125524784-125552383
CAS	3:+:592:0	chr3	+	52232101:52232271	52232687:52232864	52233225:52233456	N/A	N/A	3:52232101-52233456
CAS	1:+:593:0	chr1	+	155686796:155686919	155691307:155691780	155695172:155695281	N/A	N/A	1:155686796-155695281
CAS	1:+:593:1	chr1	+	155695924:155696085	155696626:155696829	155697398:155697529	N/A	N/A	1:155695924-155697529
CAS	20:+:594:0	chr20	+	2944917:2944996	2945506:2945848	2955860:2955887	N/A	N/A	20:2944917-2955887
CAS	1:+:595:0	chr1	+	78433848:78433887	78434705:78434768	78435608:78435699	N/A	N/A	1:78433848-78435699
CAS	1:+:596:0	chr1	+	78381739:78381818	78383250:78383442	78383644:78383723	N/A	N/A	1:78381739-78383723
CAS	2:+:597:0	chr2	+	74659593:74659793	74666677:74667104	74667479:74667758	N/A	N/A	2:74659593-74667758
